id,warehouse_level,warehouse_id,warehouse_size_sqm,region_type,has_WMS,has_temperature_monitoring,has_generator_backup,has_pest_control,has_security_system,staff_count,staff_trained_gdp,commodity_category,storage_requirement,criticality,volume_share_pct,year,month,storage_conditions_adequate,inventory_accuracy_pct,stock_record_up_to_date,fefo_compliance,order_fulfilment_rate_pct,orders_received_month,orders_fulfilled_complete,orders_backordered,wastage_rate_pct,expired_stock_value_usd,damaged_goods_value_usd,capacity_utilisation_pct,overflow_to_other_space,temperature_excursion_month,pest_damage_reported,theft_reported,inventory_issue,stockout_at_warehouse,facilities_affected_by_stockout,report_submitted
19,district_store,WH_0038,163,rural,0,1,0,0,1,4,0,IV_fluids,ambient,high,5.0,2024,1,0,10.0,0,0,27.2,2,0,2,22.5,151.0,28.0,37.9,0,0,0,0,understocking,0,0,0
20,district_store,WH_0050,310,peri_urban,0,1,0,1,0,5,0,PPE_IPC_supplies,ambient,medium,4.0,2024,11,0,10.0,0,0,5.0,5,0,5,41.9,9.0,6.0,37.5,0,0,0,0,dispatch_error,0,0,0
21,district_store,WH_0067,173,peri_urban,0,0,0,0,0,1,0,surgical_supplies,ambient,medium,3.0,2021,11,1,10.0,1,0,27.0,2,0,2,29.7,12.0,51.0,26.3,0,0,0,0,theft_pilferage,1,0,0
22,district_store,WH_0017,187,rural,0,0,0,0,0,2,0,nutrition_commodities,ambient,medium,3.0,2022,1,0,37.2,1,0,36.7,2,0,2,31.4,3.0,2.0,52.1,0,0,1,0,expired_stock,0,0,0
23,district_store,WH_0069,205,rural,0,0,0,0,0,6,0,medical_devices_consumables,ambient,low,2.0,2023,11,0,35.6,0,1,35.1,1,0,1,27.2,331.0,74.0,65.9,0,0,0,0,overstocking,1,0,0
24,district_store,WH_0006,203,rural,1,1,0,0,0,5,0,controlled_substances,secure_ambient,critical,2.0,2022,3,0,26.5,0,0,45.4,9,4,5,31.1,2.0,35.0,43.8,0,0,0,1,FEFO_not_followed,1,1,1
25,district_store,WH_0036,171,peri_urban,0,0,0,0,0,6,0,essential_medicines,ambient,high,35.0,2024,12,0,17.3,1,0,57.6,3,1,2,29.5,110.0,26.0,87.7,0,0,0,0,overstocking,0,0,0
26,district_store,WH_0007,201,rural,0,0,0,0,0,1,0,ARVs,ambient,high,15.0,2024,3,0,38.0,0,0,21.2,2,0,2,33.6,568.0,13.0,10.6,0,0,0,0,understocking,0,0,0
27,district_store,WH_0011,133,rural,0,0,0,0,0,3,0,vaccines,cold_chain_2_8C,critical,8.0,2022,12,0,17.7,0,0,35.8,6,2,4,30.3,197.0,4.0,46.0,0,7,1,0,dispatch_error,0,0,0
28,district_store,WH_0033,312,rural,0,0,0,0,0,3,0,laboratory_reagents,cold_chain_2_8C,medium,5.0,2022,7,0,30.5,0,0,48.0,7,3,4,32.4,51.0,4.0,60.6,0,8,0,0,stock_record_discrepancy,1,0,0
29,district_store,WH_0078,213,rural,0,0,0,0,0,3,0,contraceptives,ambient,medium,8.0,2024,8,1,11.1,0,0,39.1,7,2,5,33.8,160.0,74.0,52.4,0,0,0,0,damaged_goods,1,2,1
30,district_store,WH_0033,177,rural,1,0,0,0,0,2,0,malaria_commodities,ambient,high,10.0,2021,9,0,32.1,0,0,39.2,8,3,5,32.4,37.0,63.0,54.8,0,0,0,0,FEFO_not_followed,1,1,0
31,district_store,WH_0044,154,rural,0,0,0,0,0,4,0,IV_fluids,ambient,high,5.0,2022,8,0,33.3,0,0,23.2,2,0,2,24.6,231.0,50.0,38.8,0,0,0,0,damaged_goods,0,0,0
32,district_store,WH_0094,279,rural,0,0,1,0,0,3,0,PPE_IPC_supplies,ambient,medium,4.0,2022,2,0,20.8,0,0,32.7,7,2,5,33.1,16.0,7.0,23.5,0,0,0,0,FEFO_not_followed,1,1,0
33,district_store,WH_0071,130,rural,0,0,1,0,0,1,1,surgical_supplies,ambient,medium,3.0,2023,10,0,25.8,0,0,28.5,5,1,4,29.2,137.0,14.0,40.6,0,0,0,0,theft_pilferage,1,0,0
34,district_store,WH_0065,241,peri_urban,0,0,0,0,0,2,0,nutrition_commodities,ambient,medium,3.0,2024,10,0,10.0,0,0,24.6,6,1,5,28.2,45.0,13.0,38.2,0,0,0,0,FEFO_not_followed,0,0,0
35,district_store,WH_0075,225,rural,0,0,1,1,0,4,0,medical_devices_consumables,ambient,low,2.0,2024,4,1,51.2,0,0,16.1,2,0,2,27.6,18.0,17.0,30.2,0,0,0,0,stock_record_discrepancy,1,1,0
36,district_store,WH_0042,188,rural,0,0,0,0,0,5,0,controlled_substances,secure_ambient,critical,2.0,2022,3,0,34.8,0,0,12.2,5,0,5,32.9,34.0,6.0,59.2,0,0,0,0,damaged_goods,1,3,0
37,district_store,WH_0080,189,rural,0,0,0,0,0,2,0,essential_medicines,ambient,high,35.0,2022,12,0,29.2,0,0,29.3,5,1,4,37.2,64.0,5.0,40.4,0,0,1,0,temperature_excursion,1,2,0
38,district_store,WH_0024,247,urban,0,0,0,0,0,1,0,ARVs,ambient,high,15.0,2023,6,0,38.1,0,0,12.6,6,0,6,17.6,42.0,16.0,5.0,0,0,0,0,FEFO_not_followed,0,0,0
39,district_store,WH_0070,310,urban,0,0,0,0,0,2,0,vaccines,cold_chain_2_8C,critical,8.0,2023,4,0,36.9,0,1,43.1,7,3,4,32.1,1.0,81.0,24.5,0,5,0,0,stock_record_discrepancy,1,2,0
40,district_store,WH_0072,169,rural,0,0,1,0,0,3,0,laboratory_reagents,cold_chain_2_8C,medium,5.0,2024,7,0,32.9,0,0,35.5,8,2,6,30.5,28.0,11.0,45.0,0,4,1,0,expired_stock,1,5,0
41,district_store,WH_0005,180,peri_urban,0,0,0,0,0,6,0,contraceptives,ambient,medium,8.0,2022,3,0,39.7,0,0,26.9,5,1,4,33.3,9.0,103.0,26.1,0,0,1,0,pest_infestation,1,1,0
42,district_store,WH_0010,267,rural,0,0,0,0,0,4,0,malaria_commodities,ambient,high,10.0,2023,6,0,45.6,0,0,31.4,9,2,7,22.9,184.0,2.0,56.9,0,0,0,0,receiving_error,1,0,0
43,district_store,WH_0080,302,rural,0,0,0,0,0,2,0,IV_fluids,ambient,high,5.0,2022,2,1,20.5,0,1,13.4,7,0,7,28.9,23.0,19.0,39.4,0,0,0,0,stock_record_discrepancy,1,2,0
44,district_store,WH_0090,212,rural,0,0,0,0,0,4,1,PPE_IPC_supplies,ambient,medium,4.0,2023,3,0,34.7,0,0,12.5,7,0,7,31.2,35.0,34.0,36.5,0,0,0,0,expired_stock,1,0,1
45,district_store,WH_0063,178,rural,0,0,0,0,0,4,0,surgical_supplies,ambient,medium,3.0,2024,12,0,36.8,0,0,26.7,4,1,3,35.1,89.0,3.0,37.7,0,0,0,1,damaged_goods,0,0,0
46,district_store,WH_0024,140,rural,0,0,0,0,0,3,0,nutrition_commodities,ambient,medium,3.0,2024,3,1,43.2,0,0,50.4,6,3,3,30.4,133.0,7.0,83.7,0,0,0,0,stock_record_discrepancy,1,2,0
47,district_store,WH_0016,211,rural,0,0,1,0,0,3,0,medical_devices_consumables,ambient,low,2.0,2024,3,0,28.1,0,0,37.5,3,1,2,30.3,351.0,34.0,37.3,0,0,0,0,expired_stock,0,0,0
48,district_store,WH_0026,105,rural,0,0,0,0,0,3,0,controlled_substances,secure_ambient,critical,2.0,2024,7,0,26.9,0,0,36.8,5,1,4,22.5,167.0,11.0,58.4,0,0,1,0,FEFO_not_followed,1,2,0
49,district_store,WH_0086,105,rural,0,0,0,0,0,2,0,essential_medicines,ambient,high,35.0,2024,1,0,10.0,0,0,23.2,6,1,5,24.9,245.0,21.0,32.1,0,0,1,0,stock_record_discrepancy,1,0,0
50,district_store,WH_0009,205,rural,0,0,0,0,0,4,0,ARVs,ambient,high,15.0,2024,1,0,23.3,0,0,10.3,5,0,5,26.1,145.0,44.0,31.5,0,0,0,0,overstocking,0,0,0
51,district_store,WH_0092,129,rural,0,1,0,0,0,3,0,vaccines,cold_chain_2_8C,critical,8.0,2023,2,0,12.5,0,0,34.5,5,1,4,17.8,597.0,25.0,58.2,0,4,1,0,understocking,0,0,1
52,district_store,WH_0022,191,rural,0,0,0,0,0,7,0,laboratory_reagents,cold_chain_2_8C,medium,5.0,2022,7,0,36.0,0,0,26.1,11,2,9,24.4,157.0,18.0,41.3,0,5,1,0,theft_pilferage,1,13,0
53,district_store,WH_0018,239,peri_urban,0,0,1,1,0,1,0,contraceptives,ambient,medium,8.0,2022,1,0,35.9,0,1,45.4,2,0,2,33.4,210.0,8.0,53.1,0,0,0,0,overstocking,0,0,0
54,district_store,WH_0056,308,rural,0,1,0,0,1,6,0,malaria_commodities,ambient,high,10.0,2023,4,0,24.8,0,0,36.8,5,1,4,33.1,481.0,1.0,42.2,0,0,0,0,dispatch_error,0,0,1
55,district_store,WH_0007,271,rural,0,0,0,0,0,4,0,IV_fluids,ambient,high,5.0,2024,11,0,36.8,0,0,17.1,6,1,5,23.6,10.0,33.0,7.3,0,0,1,1,understocking,1,0,0
56,district_store,WH_0075,214,rural,0,0,0,0,0,3,0,PPE_IPC_supplies,ambient,medium,4.0,2022,10,0,33.8,0,0,23.5,3,0,3,38.5,53.0,41.0,11.6,0,0,1,0,theft_pilferage,1,2,0
57,district_store,WH_0084,152,urban,0,0,0,0,0,1,0,surgical_supplies,ambient,medium,3.0,2024,7,0,31.6,0,0,63.2,3,1,2,23.0,178.0,1.0,23.3,0,0,0,0,theft_pilferage,0,0,0
58,district_store,WH_0002,209,rural,0,0,0,0,0,4,0,nutrition_commodities,ambient,medium,3.0,2022,2,0,43.7,0,0,24.0,4,0,4,31.5,9.0,18.0,68.7,0,0,0,0,FEFO_not_followed,0,0,0
59,district_store,WH_0005,132,urban,0,0,0,0,0,7,0,medical_devices_consumables,ambient,low,2.0,2023,11,0,39.6,1,0,27.1,1,0,1,20.1,39.0,1.0,31.4,0,0,1,0,damaged_goods,1,0,1
60,district_store,WH_0060,130,rural,0,0,0,0,0,7,0,controlled_substances,secure_ambient,critical,2.0,2021,1,0,10.0,0,1,25.8,5,1,4,32.5,17.0,3.0,47.3,0,0,0,0,expired_stock,0,0,0
61,district_store,WH_0075,202,rural,0,0,0,0,0,7,0,essential_medicines,ambient,high,35.0,2022,4,0,43.1,0,0,70.6,5,3,2,30.6,57.0,41.0,27.3,0,0,0,0,expired_stock,1,2,0
62,district_store,WH_0049,168,peri_urban,0,0,0,0,0,1,0,ARVs,ambient,high,15.0,2024,6,0,17.8,0,0,11.8,4,0,4,28.1,44.0,34.0,12.1,0,0,0,0,FEFO_not_followed,1,0,0
63,district_store,WH_0087,243,peri_urban,0,0,0,0,0,3,0,vaccines,cold_chain_2_8C,critical,8.0,2022,7,0,24.5,0,0,39.2,6,2,4,30.1,231.0,82.0,17.7,0,6,1,0,overstocking,1,2,0
64,district_store,WH_0070,144,peri_urban,0,0,0,0,0,3,1,laboratory_reagents,cold_chain_2_8C,medium,5.0,2024,9,1,42.0,0,0,40.1,8,3,5,30.7,65.0,10.0,51.8,0,4,1,0,stock_record_discrepancy,1,0,0
65,district_store,WH_0042,274,rural,0,0,0,0,0,2,0,contraceptives,ambient,medium,8.0,2021,6,0,22.9,0,1,68.6,2,1,1,27.5,190.0,7.0,33.5,0,0,0,0,theft_pilferage,1,2,0
66,district_store,WH_0057,216,rural,0,0,0,0,0,3,0,malaria_commodities,ambient,high,10.0,2022,10,0,34.2,0,0,32.5,4,1,3,27.5,212.0,106.0,52.5,0,0,0,1,overstocking,0,0,0
67,district_store,WH_0056,248,rural,0,0,0,0,0,6,0,IV_fluids,ambient,high,5.0,2024,1,0,16.0,0,0,68.0,3,2,1,33.9,9.0,13.0,38.3,0,0,1,0,understocking,1,1,0
68,district_store,WH_0026,183,rural,0,0,0,0,0,4,0,PPE_IPC_supplies,ambient,medium,4.0,2023,10,0,14.1,1,0,20.3,8,1,7,31.5,42.0,68.0,32.0,0,0,1,0,expired_stock,0,0,0
69,district_store,WH_0038,155,rural,0,0,0,0,0,1,0,surgical_supplies,ambient,medium,3.0,2022,8,0,27.8,0,0,45.4,7,3,4,35.0,55.0,75.0,48.6,0,0,0,0,FEFO_not_followed,1,0,0
70,district_store,WH_0077,249,rural,0,0,0,0,0,2,0,nutrition_commodities,ambient,medium,3.0,2022,12,0,26.1,0,0,18.4,5,0,5,31.6,315.0,108.0,40.5,0,0,0,0,understocking,1,3,0
71,district_store,WH_0018,197,urban,0,0,0,0,0,3,0,medical_devices_consumables,ambient,low,2.0,2022,10,0,54.5,0,0,21.8,2,0,2,35.0,4.0,55.0,53.8,0,0,0,0,overstocking,1,0,1
72,district_store,WH_0046,248,urban,0,0,0,0,0,4,0,controlled_substances,secure_ambient,critical,2.0,2021,8,1,23.5,0,0,47.2,5,2,3,25.7,52.0,15.0,49.5,0,0,0,0,overstocking,1,3,1
73,district_store,WH_0011,321,rural,0,0,0,0,0,3,0,essential_medicines,ambient,high,35.0,2024,2,0,28.6,0,0,47.0,5,2,3,33.2,55.0,52.0,38.9,0,0,0,0,theft_pilferage,1,2,0
74,district_store,WH_0071,194,rural,0,0,0,0,0,8,0,ARVs,ambient,high,15.0,2021,9,0,44.9,0,0,47.7,5,2,3,34.1,61.0,19.0,12.1,0,0,0,0,theft_pilferage,0,0,0
75,district_store,WH_0007,159,rural,0,0,0,0,0,4,0,vaccines,cold_chain_2_8C,critical,8.0,2024,5,0,42.5,1,0,40.0,8,3,5,31.5,57.0,16.0,11.5,0,4,0,0,FEFO_not_followed,1,1,0
76,district_store,WH_0026,174,peri_urban,0,0,1,0,0,2,0,laboratory_reagents,cold_chain_2_8C,medium,5.0,2023,9,0,10.0,0,0,26.7,4,1,3,28.8,43.0,35.0,20.8,0,9,0,1,dispatch_error,1,2,0
77,district_store,WH_0081,218,rural,0,1,0,0,0,2,0,contraceptives,ambient,medium,8.0,2021,12,0,43.5,0,0,21.2,8,1,7,29.9,21.0,52.0,36.5,0,0,0,0,stock_record_discrepancy,0,0,1
78,district_store,WH_0028,261,rural,0,0,1,0,0,1,1,malaria_commodities,ambient,high,10.0,2023,3,0,40.9,0,0,35.0,6,2,4,26.5,186.0,3.0,52.4,0,0,0,0,understocking,0,0,0
79,district_store,WH_0049,358,urban,0,0,0,0,0,2,0,IV_fluids,ambient,high,5.0,2022,4,0,21.1,0,0,28.4,7,1,6,26.8,155.0,1.0,53.1,0,0,0,0,stock_record_discrepancy,0,0,0
80,district_store,WH_0002,117,rural,0,0,0,1,0,2,0,PPE_IPC_supplies,ambient,medium,4.0,2022,1,1,36.1,1,0,28.3,6,1,5,25.0,45.0,9.0,48.3,0,0,1,0,damaged_goods,0,0,0
81,district_store,WH_0059,243,rural,0,0,0,0,0,1,0,surgical_supplies,ambient,medium,3.0,2021,1,0,46.9,1,0,24.9,4,0,4,24.6,89.0,1.0,62.9,0,0,0,0,theft_pilferage,1,0,0
82,district_store,WH_0065,65,rural,0,0,0,0,0,5,0,nutrition_commodities,ambient,medium,3.0,2023,1,0,33.1,1,0,20.4,5,1,4,34.0,151.0,15.0,55.3,0,0,0,0,stock_record_discrepancy,0,0,0
83,district_store,WH_0040,232,rural,0,0,0,0,0,1,0,medical_devices_consumables,ambient,low,2.0,2021,10,0,30.7,0,0,19.9,5,0,5,34.3,18.0,78.0,28.7,0,0,1,0,stock_record_discrepancy,0,0,0
84,district_store,WH_0053,275,rural,0,0,0,0,0,3,0,controlled_substances,secure_ambient,critical,2.0,2022,2,0,15.8,0,0,32.8,5,1,4,22.0,75.0,0.0,55.4,0,0,0,0,receiving_error,0,0,0
85,district_store,WH_0039,119,rural,0,0,0,0,0,5,0,essential_medicines,ambient,high,35.0,2022,9,0,35.7,0,0,65.9,5,3,2,36.2,87.0,12.0,16.8,0,0,0,0,overstocking,0,0,0
86,district_store,WH_0024,341,rural,0,0,0,0,0,7,0,ARVs,ambient,high,15.0,2022,3,0,21.5,0,0,17.4,7,1,6,29.5,100.0,42.0,58.9,0,0,0,0,understocking,1,0,0
87,district_store,WH_0091,253,rural,0,0,0,0,0,3,1,vaccines,cold_chain_2_8C,critical,8.0,2024,4,0,30.0,0,0,33.8,4,1,3,22.1,74.0,28.0,27.1,0,0,0,0,stock_record_discrepancy,1,0,1
88,district_store,WH_0085,171,rural,0,0,0,0,0,2,0,laboratory_reagents,cold_chain_2_8C,medium,5.0,2023,1,0,52.2,0,0,22.2,2,0,2,30.2,286.0,16.0,20.6,0,2,0,0,stock_record_discrepancy,1,0,1
89,district_store,WH_0025,125,rural,0,0,1,0,0,6,0,contraceptives,ambient,medium,8.0,2021,7,1,43.2,0,0,59.6,3,1,2,31.3,20.0,27.0,52.5,0,0,0,0,stock_record_discrepancy,0,0,0
90,district_store,WH_0047,191,rural,0,0,0,0,0,2,0,malaria_commodities,ambient,high,10.0,2022,3,0,17.5,0,0,12.2,8,0,8,31.9,208.0,3.0,29.3,0,0,0,1,stock_record_discrepancy,0,0,1
91,district_store,WH_0002,118,rural,0,0,0,0,0,6,0,IV_fluids,ambient,high,5.0,2021,6,0,33.8,0,1,21.8,4,0,4,32.3,109.0,34.0,73.5,0,0,0,0,understocking,1,1,1
92,district_store,WH_0014,145,rural,0,0,1,1,1,1,0,PPE_IPC_supplies,ambient,medium,4.0,2024,12,0,41.2,0,1,12.7,2,0,2,31.3,76.0,58.0,27.3,0,0,0,0,damaged_goods,0,0,0
93,district_store,WH_0058,257,rural,1,0,0,0,0,3,0,surgical_supplies,ambient,medium,3.0,2022,3,1,27.5,0,0,46.2,3,1,2,24.3,100.0,24.0,28.5,0,0,0,0,understocking,0,0,0
94,district_store,WH_0018,260,rural,0,0,0,0,0,2,0,nutrition_commodities,ambient,medium,3.0,2022,5,0,22.7,1,0,60.9,9,5,4,29.1,25.0,10.0,52.9,0,0,1,0,receiving_error,1,0,0
95,district_store,WH_0048,246,rural,0,0,0,0,0,2,0,medical_devices_consumables,ambient,low,2.0,2021,8,0,25.0,0,0,5.6,6,0,6,30.9,66.0,11.0,41.0,0,0,0,0,temperature_excursion,0,0,0
96,district_store,WH_0045,275,rural,0,0,1,0,0,1,0,controlled_substances,secure_ambient,critical,2.0,2024,3,0,29.5,0,0,7.8,1,0,1,27.0,96.0,70.0,35.8,0,0,1,0,theft_pilferage,0,0,1
97,district_store,WH_0039,198,rural,0,0,0,0,0,4,0,essential_medicines,ambient,high,35.0,2024,4,0,37.9,0,0,7.3,8,0,8,19.0,359.0,34.0,34.6,0,0,0,0,damaged_goods,0,0,0
98,district_store,WH_0097,200,rural,0,0,0,0,0,8,0,ARVs,ambient,high,15.0,2024,7,0,51.1,1,0,31.0,3,0,3,34.9,11.0,2.0,16.3,0,0,1,0,FEFO_not_followed,1,1,0
99,district_store,WH_0023,186,rural,0,0,0,0,0,4,0,vaccines,cold_chain_2_8C,critical,8.0,2023,4,0,12.3,0,0,26.7,9,2,7,30.4,22.0,15.0,25.7,0,5,0,0,damaged_goods,0,0,0
100,district_store,WH_0090,209,rural,0,0,0,0,0,1,0,laboratory_reagents,cold_chain_2_8C,medium,5.0,2024,10,0,24.3,0,0,30.2,2,0,2,28.4,59.0,27.0,63.5,0,7,0,0,overstocking,1,1,0
101,district_store,WH_0040,221,rural,0,0,0,0,0,3,0,contraceptives,ambient,medium,8.0,2022,9,0,25.0,0,1,38.7,3,1,2,29.2,74.0,51.0,50.8,0,0,1,0,expired_stock,1,0,0
102,district_store,WH_0089,197,peri_urban,0,0,0,0,0,2,0,malaria_commodities,ambient,high,10.0,2023,6,0,15.7,0,0,21.8,4,0,4,42.5,24.0,30.0,13.4,0,0,1,1,damaged_goods,0,0,0
103,district_store,WH_0035,248,rural,0,0,0,0,0,1,1,IV_fluids,ambient,high,5.0,2023,5,0,10.0,0,0,19.5,8,1,7,25.4,98.0,3.0,50.9,0,0,0,0,overstocking,1,4,0
104,district_store,WH_0072,214,rural,0,0,0,0,0,4,0,PPE_IPC_supplies,ambient,medium,4.0,2024,10,0,36.6,0,0,26.5,4,1,3,27.9,23.0,24.0,16.3,0,0,0,0,damaged_goods,1,0,0
105,district_store,WH_0024,84,rural,0,0,1,0,0,8,0,surgical_supplies,ambient,medium,3.0,2021,2,0,10.0,1,0,18.2,5,0,5,26.3,15.0,10.0,36.5,0,0,1,0,overstocking,0,0,0
106,district_store,WH_0064,191,urban,0,0,0,1,0,5,0,nutrition_commodities,ambient,medium,3.0,2021,5,0,31.4,0,0,40.5,5,2,3,26.6,72.0,26.0,28.6,0,0,0,0,overstocking,1,1,0
107,district_store,WH_0008,277,urban,0,0,0,0,0,5,0,medical_devices_consumables,ambient,low,2.0,2023,6,0,35.1,0,0,43.9,5,2,3,32.7,12.0,22.0,26.4,0,0,0,0,overstocking,1,1,0
108,district_store,WH_0017,309,rural,0,1,0,1,0,5,0,controlled_substances,secure_ambient,critical,2.0,2024,2,0,24.2,0,0,34.5,5,1,4,31.3,107.0,46.0,36.3,0,0,0,0,FEFO_not_followed,0,0,0
109,district_store,WH_0069,181,rural,0,0,0,0,0,3,0,essential_medicines,ambient,high,35.0,2022,10,0,18.7,0,0,38.7,5,1,4,39.3,45.0,10.0,38.6,0,0,0,1,stock_record_discrepancy,1,1,0
110,district_store,WH_0083,205,rural,0,0,0,0,0,2,0,ARVs,ambient,high,15.0,2024,3,0,48.0,0,0,30.3,3,0,3,32.0,70.0,2.0,20.5,0,0,1,0,expired_stock,1,0,1
111,district_store,WH_0065,141,rural,0,0,0,0,0,1,0,vaccines,cold_chain_2_8C,critical,8.0,2024,2,0,31.9,1,0,7.2,1,0,1,42.2,87.0,14.0,24.4,0,5,1,0,overstocking,1,0,0
112,district_store,WH_0055,133,rural,0,0,1,0,0,3,0,laboratory_reagents,cold_chain_2_8C,medium,5.0,2023,1,0,33.6,0,0,31.7,5,1,4,36.5,73.0,57.0,39.4,0,5,0,0,overstocking,1,1,0
113,district_store,WH_0032,231,rural,0,0,0,0,0,3,0,contraceptives,ambient,medium,8.0,2024,11,0,31.8,0,0,41.6,3,1,2,26.0,99.0,15.0,46.6,0,0,0,0,temperature_excursion,0,0,0
114,district_store,WH_0003,236,peri_urban,0,0,0,0,0,5,0,malaria_commodities,ambient,high,10.0,2023,8,0,32.3,1,0,55.8,8,4,4,22.3,76.0,20.0,30.3,0,0,0,0,damaged_goods,0,0,0
115,district_store,WH_0005,235,rural,0,0,0,0,0,1,0,IV_fluids,ambient,high,5.0,2024,7,0,26.2,0,0,27.3,3,0,3,27.3,126.0,13.0,53.0,0,0,0,0,stock_record_discrepancy,0,0,1
116,district_store,WH_0068,162,rural,0,0,0,0,0,1,0,PPE_IPC_supplies,ambient,medium,4.0,2023,6,0,13.4,0,0,22.8,9,2,7,27.8,253.0,2.0,40.9,0,0,1,0,stock_record_discrepancy,0,0,0
117,district_store,WH_0061,226,rural,0,0,0,0,0,3,0,surgical_supplies,ambient,medium,3.0,2022,11,1,20.3,0,0,20.9,3,0,3,26.8,21.0,41.0,45.4,0,0,1,1,damaged_goods,1,1,0
